trip_id,taxi_id,pickup_time,dropoff_time,seconds,miles,pickup_census,dropoff_census,pickup_area,dropoff_area,fare,tips,tolls,extras,total,payment,company,pickup_latitude,pickup_longitude,pickup_centroid,dropoff_latitude,dropoff_longitude,dropoff_centroid,pickup_region,dropoff_region,AbsDistance,RRSL,AbsVelocity,AclVelocity,RRVV,AbsTime,RRST,pickup_hr,weekday
1408828,927,2013-07-13 15:30:00,2013-07-13 15:30:00,420.0,0.0,17031320100,17031081403,32.0,8.0,6.05,0.0,0.0,1.0,7.05,Cash,Taxi Affiliation Services,41.884987192,-87.620992913,"(41.884987, -87.620993)",41.890922026,-87.618868355,"(41.890922, -87.618868)",Central,Central,0.4240188054067963,0.0,3.6344469034868254,0.0,0.0,420.0,1.0,4,6
1409607,1863,2013-03-11 08:00:00,2013-03-11 08:15:00,240.0,0.0,17031839100,17031839100,32.0,32.0,4.85,0.0,0.0,0.0,4.85,Cash,Taxi Affiliation Services,41.880994471,-87.632746489,"(41.880994, -87.632746)",41.880994471,-87.632746489,"(41.880994, -87.632746)",Central,Central,0.0,,0.0,0.0,,,,2,1
1448519,428,2013-12-19 19:30:00,2013-12-19 19:45:00,480.0,1.1,17031280100,17031081600,28.0,8.0,6.25,0.0,0.0,1.0,7.25,Cash,Taxi Affiliation Services,41.885300021999996,-87.642808466,"(41.8853, -87.642808)",41.892072635,-87.62887415700001,"(41.892073, -87.628874)",West Side,Central,0.857247751111076,1.2831763029699335,6.42935813333307,8.25,1.2831763029699332,480.0,1.0,6,4
1496142,1778,2013-10-05 09:45:00,2013-10-05 10:00:00,780.0,4.6,17031080202,17031062400,8.0,6.0,12.45,0.0,0.0,0.0,12.45,Cash,Choice Taxi Association,41.905857769,-87.63086502700001,"(41.905858, -87.630865)",41.941555829,-87.66628888700001,"(41.941556, -87.666289)",Central,North Side,3.0665656759137083,1.5000493992777089,14.153380042678654,21.23076923076923,1.500049399277709,780.0,1.0,2,6
1547797,101,2013-10-05 16:00:00,2013-10-05 16:15:00,840.0,0.21,17031081300,17031320600,8.0,32.0,8.85,0.0,0.0,1.0,9.85,Cash,,41.898331794,-87.620762865,"(41.898332, -87.620763)",41.870607371999995,-87.622172937,"(41.870607, -87.622173)",Central,Central,1.9148594743532381,0.10966862206477553,8.206540604371021,0.8999999999999999,0.10966862206477551,839.9999999999999,0.9999999999999999,5,6
1575905,1681,2013-11-14 16:30:00,2013-11-14 17:00:00,2100.0,0.8,17031081300,17031980100,8.0,56.0,28.85,4.44,0.0,3.0,36.29,Credit Card,Taxi Affiliation Services,41.898331794,-87.620762865,"(41.898332, -87.620763)",41.785998518,-87.750934289,"(41.785999, -87.750934)",Central,Southwest Side,10.258413447058784,0.07798476870995778,17.585851623529344,1.3714285714285714,0.07798476870995778,2100.0,1.0,5,4
1577058,697,2013-11-08 15:15:00,2013-11-08 15:15:00,360.0,2.1,0,0,,,7.45,0.0,0.0,0.0,7.45,Cash,,,,"(0, 0)",,,"(0, 0)",None,None,0.0,inf,0.0,21.0,inf,,,4,5
1607399,1175,2013-12-05 23:30:00,2013-12-05 23:30:00,120.0,0.1,17031071500,17031071300,7.0,7.0,5.05,2.0,0.0,1.0,8.05,Credit Card,,41.914616286,-87.631717366,"(41.914616, -87.631717)",41.921778356,-87.641459759,"(41.921778, -87.64146)",North Side,North Side,0.7046683219559474,0.14191073570957477,21.14004965867842,3.0,0.14191073570957477,120.0,1.0,7,4
1632085,124,2013-08-29 19:00:00,2013-08-29 19:00:00,420.0,1.54,17031081403,0,8.0,,7.05,0.0,0.0,0.0,7.05,Cash,,41.890922026,-87.618868355,"(41.890922, -87.618868)",,,"(0, 0)",Central,None,6097.949821887398,0.00025254389507641916,52268.14133046341,13.2,0.00025254389507641916,420.0,1.0,6,4
1676368,696,2013-10-01 00:30:00,2013-10-01 00:45:00,780.0,2.1,17031081700,17031839100,8.0,32.0,9.05,3.0,0.0,1.0,13.05,Credit Card,,41.892042136,-87.63186395,"(41.892042, -87.631864)",41.880994471,-87.632746489,"(41.880994, -87.632746)",Central,Central,0.7638484190746894,2.7492365599759934,3.5254542418831813,9.692307692307692,2.7492365599759934,780.0,1.0,7,2
1718302,194,2013-07-23 01:30:00,2013-07-23 01:30:00,720.0,0.0,0,0,32.0,24.0,11.85,0.0,0.0,1.0,12.85,Cash,Dispatch Taxi Affiliation,41.878865584,-87.625192142,"(41.878866, -87.625192)",41.901206994,-87.676355989,"(41.901207, -87.676356)",Central,West Side,3.0560047169546487,0.0,15.280023584773243,0.0,0.0,720.0,1.0,0,2
1719082,1815,2013-10-06 23:30:00,2013-10-07 03:15:00,14280.0,0.0,0,0,28.0,,108.05,0.0,0.0,0.0,108.05,Cash,Taxi Affiliation Services,41.874005383000004,-87.66351755,"(41.874005, -87.663518)",,,"(0, 0)",West Side,None,6100.222929569524,0.0,1537.871326782233,0.0,0.0,14280.0,1.0,7,7
1725439,2291,2013-05-10 21:00:00,2013-05-10 21:00:00,60.0,0.2,17031240500,17031240500,24.0,24.0,3.65,0.0,0.0,0.0,3.65,Cash,,41.911972301,-87.683642922,"(41.911972, -87.683643)",41.911972301,-87.683642922,"(41.911972, -87.683643)",West Side,West Side,0.0,inf,0.0,12.0,inf,,,6,5
1729159,562,2013-08-04 00:00:00,2013-08-04 00:15:00,300.0,1.3,17031050600,17031062200,5.0,6.0,6.05,1.4,0.0,1.0,8.45,Credit Card,,41.950545696,-87.67618249600002,"(41.950546, -87.676182)",41.94258518,-87.65664409200001,"(41.942585, -87.656644)",North Side,North Side,1.1468614261560253,1.1335284022562817,13.762337113872304,15.600000000000001,1.1335284022562817,300.0,1.0,7,7
1781443,2041,2013-04-01 11:45:00,2013-04-01 12:00:00,720.0,5.7,0,0,,,14.05,0.0,0.0,0.0,14.05,Cash,,,,"(0, 0)",,,"(0, 0)",None,None,0.0,inf,0.0,28.5,inf,,,3,1
1782255,1255,2013-12-25 20:30:00,2013-12-25 21:00:00,1560.0,1.0,17031980000,17031080100,76.0,8.0,33.45,0.0,0.0,3.0,36.45,Cash,Taxi Affiliation Services,41.97907082,-87.90303966100002,"(41.979071, -87.90304)",41.907520075,-87.62665890000002,"(41.90752, -87.626659)",Far North Side,Central,15.072905860441717,0.0663442078958685,34.783628908711655,2.3076923076923075,0.06634420789586849,1559.9999999999998,0.9999999999999999,6,3
1792073,1391,2013-10-09 10:15:00,2013-10-09 10:30:00,480.0,0.0,0,0,,,6.25,1.5,0.0,0.0,7.75,Credit Card,Blue Ribbon Taxi Association Inc.,,,"(0, 0)",,,"(0, 0)",None,None,0.0,,0.0,0.0,,,,3,3
1842088,2304,2013-09-22 02:00:00,2013-09-22 02:00:00,0.0,0.0,17031081000,0,8.0,,3.65,0.0,0.0,0.0,3.65,Cash,Taxi Affiliation Services,41.900265687,-87.63210922,"(41.900266, -87.632109)",,,"(0, 0)",Central,None,6098.6485415995485,0.0,inf,,,0.0,,0,7
1859111,2929,2013-08-11 09:45:00,2013-08-11 10:00:00,420.0,0.0,0,0,32.0,8.0,7.05,0.0,0.0,0.0,7.05,Cash,Choice Taxi Association,41.878865584,-87.625192142,"(41.878866, -87.625192)",41.899602111,-87.633308037,"(41.899602, -87.633308)",Central,Central,1.4910719342059169,0.0,12.780616578907859,0.0,0.0,420.0,1.0,2,7
1862333,2646,2013-08-15 15:30:00,2013-08-15 15:30:00,360.0,0.0,17031081300,17031081100,8.0,8.0,5.05,0.0,0.0,1.0,6.05,Cash,Taxi Affiliation Services,41.898331794,-87.620762865,"(41.898332, -87.620763)",41.900221297,-87.629105186,"(41.900221, -87.629105)",Central,Central,0.44945546098783395,0.0,4.494554609878339,0.0,0.0,360.00000000000006,1.0000000000000002,4,4
1868982,335,2013-11-22 19:30:00,2013-11-22 19:45:00,180.0,0.0,17031081403,17031320100,8.0,32.0,4.85,0.0,0.0,1.5,6.35,Cash,Blue Ribbon Taxi Association Inc.,41.890922026,-87.618868355,"(41.890922, -87.618868)",41.884987192,-87.620992913,"(41.884987, -87.620993)",Central,Central,0.42401880540674713,0.0,8.480376108134942,0.0,0.0,180.0,1.0,6,5
1875129,1129,2013-12-11 18:30:00,2013-12-11 18:30:00,420.0,0.07,17031839100,17031281900,32.0,28.0,5.45,0.0,0.0,0.0,5.45,Cash,,41.880994471,-87.632746489,"(41.880994, -87.632746)",41.879255084,-87.642648998,"(41.879255, -87.642649)",Central,West Side,0.5246842132352942,0.13341358141570112,4.497293256302522,0.6000000000000001,0.13341358141570112,419.99999999999994,0.9999999999999999,5,3
1901426,1828,2013-06-12 07:30:00,2013-06-12 07:45:00,120.0,0.0,17031320100,17031839100,32.0,32.0,4.05,0.0,0.0,0.0,4.05,Cash,Taxi Affiliation Services,41.884987192,-87.620992913,"(41.884987, -87.620993)",41.880994471,-87.632746489,"(41.880994, -87.632746)",Central,Central,0.6658683608987882,0.0,19.976050826963647,0.0,0.0,120.0,1.0,2,3
1908925,2100,2013-05-10 11:00:00,2013-05-10 11:30:00,1920.0,0.3,0,0,6.0,7.0,1.02,0.0,50.0,0.0,51.02,Cash,,41.944226601,-87.655998182,"(41.944227, -87.655998)",41.922686284,-87.649488729,"(41.922686, -87.649489)",North Side,North Side,1.5240662581973685,0.196841835705249,2.857624234120066,0.5625,0.196841835705249,1920.0,1.0,3,5
1925445,2954,2013-11-21 10:00:00,2013-11-21 10:30:00,1680.0,0.0,17031320100,17031980000,32.0,76.0,36.25,5.0,0.0,2.0,43.25,Credit Card,Taxi Affiliation Services,41.884987192,-87.620992913,"(41.884987, -87.620993)",41.97907082,-87.90303966100002,"(41.979071, -87.90304)",Central,Far North Side,15.919963115080705,0.0,34.11420667517294,0.0,0.0,1680.0,1.0,3,4
1935228,1949,2013-12-15 16:30:00,2013-12-15 17:00:00,1980.0,0.0,0,0,4.0,76.0,26.45,3.0,0.0,2.0,31.45,Credit Card,Taxi Affiliation Services,41.975170943,-87.687515515,"(41.975171, -87.687516)",41.980264315,-87.913624596,"(41.980264, -87.913625)",Far North Side,Far North Side,11.649695621379767,0.0,21.181264766145027,0.0,0.0,1980.0000000000002,1.0000000000000002,5,7
1950066,1922,2013-10-28 19:00:00,2013-10-28 19:30:00,1920.0,0.4,0,0,28.0,5.0,19.65,0.0,0.0,0.0,19.65,Cash,Blue Ribbon Taxi Association Inc.,41.874005383000004,-87.66351755,"(41.874005, -87.663518)",41.947791586,-87.683834942,"(41.947792, -87.683835)",West Side,North Side,5.199127988636481,0.07693597866301108,9.748364978693402,0.75,0.07693597866301108,1920.0,1.0,6,1
1955822,1110,2013-08-28 23:45:00,2013-08-28 23:45:00,240.0,0.8,17031081700,17031081403,8.0,8.0,5.25,0.0,0.0,0.0,5.25,Cash,,41.892042136,-87.63186395,"(41.892042, -87.631864)",41.890922026,-87.618868355,"(41.890922, -87.618868)",Central,Central,0.6746266341179553,1.1858411149834973,10.11939951176933,12.0,1.185841114983497,240.0,1.0,7,3
1974471,1667,2013-10-05 18:45:00,2013-10-05 19:00:00,480.0,0.9,0,0,,,6.45,0.0,0.0,1.0,7.45,Cash,,,,"(0, 0)",,,"(0, 0)",None,None,0.0,inf,0.0,6.75,inf,,,5,6
2042133,2690,2013-12-31 23:00:00,2013-12-31 23:15:00,300.0,0.0,17031221300,17031221100,22.0,22.0,5.45,1.0,0.0,1.0,7.45,Credit Card,Blue Ribbon Taxi Association Inc.,41.921125914,-87.699754406,"(41.921126, -87.699754)",41.921019607,-87.710359144,"(41.92102, -87.710359)",North Side,North Side,0.5466799045609627,0.0,6.560158854731553,0.0,0.0,300.0,1.0,7,2
2056198,2524,2013-02-09 09:15:00,2013-02-09 09:30:00,60.0,0.0,0,0,,,9.05,3.0,0.0,0.0,12.05,Credit Card,Taxi Affiliation Services,,,"(0, 0)",,,"(0, 0)",None,None,0.0,,0.0,0.0,,,,2,6
2085581,2985,2013-09-06 22:15:00,2013-09-06 22:15:00,420.0,0.0,17031071400,17031081100,7.0,8.0,6.65,0.0,0.0,1.0,7.65,Cash,Taxi Affiliation Services,41.922082541,-87.63415609299999,"(41.922083, -87.634156)",41.900221297,-87.629105186,"(41.900221, -87.629105)",North Side,Central,1.531146450945976,0.0,13.124112436679795,0.0,0.0,420.0,1.0,7,5
2125829,2175,2013-12-12 20:30:00,2013-12-12 20:30:00,540.0,0.23,17031081403,17031833000,8.0,28.0,8.25,2.0,0.0,2.5,12.75,Credit Card,,41.890922026,-87.618868355,"(41.890922, -87.618868)",41.88528132,-87.65723320000002,"(41.885281, -87.657233)",Central,West Side,2.0164681961417483,0.1140608120872302,13.443121307611657,1.5333333333333334,0.11406081208723019,540.0,1.0,6,4
2140352,1243,2013-10-10 22:45:00,2013-10-10 23:00:00,900.0,3.6,17031832500,17031320100,7.0,32.0,11.45,2.25,0.0,0.0,13.7,Credit Card,Dispatch Taxi Affiliation,41.921877461,-87.66407824,"(41.921877, -87.664078)",41.884987192,-87.620992913,"(41.884987, -87.620993)",North Side,Central,3.378890072866417,1.0654386269944582,13.515560291465668,14.4,1.0654386269944582,900.0,1.0,7,4
2178423,474,2013-12-13 18:45:00,2013-12-13 19:00:00,360.0,0.5,17031839000,17031839100,32.0,32.0,5.45,0.0,0.0,0.0,5.45,Cash,Choice Taxi Association,41.87101588,-87.631406525,"(41.871016, -87.631407)",41.880994471,-87.632746489,"(41.880994, -87.632746)",Central,Central,0.6920988970046774,0.7224401052565481,6.920988970046774,5.0,0.7224401052565481,360.0,1.0,5,5
2249678,1773,2013-10-05 01:15:00,2013-10-05 01:45:00,1920.0,12.4,0,0,8.0,,27.65,0.0,0.0,1.5,29.15,Cash,,41.899602111,-87.633308037,"(41.899602, -87.633308)",,,"(0, 0)",Central,None,6098.709200129116,0.002033217127279569,11435.079750242092,23.25,0.002033217127279569,1920.0,1.0,0,6
2296489,530,2013-09-18 19:45:00,2013-09-18 19:45:00,780.0,0.0,0,0,28.0,28.0,7.45,0.0,0.0,0.0,7.45,Cash,Taxi Affiliation Services,41.874005383000004,-87.66351755,"(41.874005, -87.663518)",41.874005383000004,-87.66351755,"(41.874005, -87.663518)",West Side,West Side,0.0,,0.0,0.0,,,,6,3
2316555,2822,2013-05-14 21:45:00,2013-05-14 22:00:00,660.0,3.9,17031839100,17031240500,32.0,24.0,11.25,0.0,0.0,0.0,11.25,Cash,,41.880994471,-87.632746489,"(41.880994, -87.632746)",41.911972301,-87.683642922,"(41.911972, -87.683643)",Central,West Side,3.385096781067395,1.1521088619422706,18.46416426036761,21.272727272727273,1.1521088619422706,660.0,1.0,6,2
2319314,2354,2013-01-27 02:15:00,2013-01-27 02:30:00,960.0,0.0,0,0,24.0,22.0,11.05,2.75,0.0,0.0,13.8,Credit Card,Dispatch Taxi Affiliation,41.901206994,-87.676355989,"(41.901207, -87.676356)",41.92276062,-87.69915534299999,"(41.922761, -87.699155)",West Side,North Side,1.8958687454563918,0.0,7.10950779546147,0.0,0.0,960.0,1.0,0,7
2361548,2231,2013-06-25 05:15:00,2013-06-25 05:30:00,900.0,0.0,17031330100,17031980100,33.0,56.0,22.25,0.0,0.0,2.0,24.25,Cash,Taxi Affiliation Services,41.859349715,-87.617358006,"(41.85935, -87.617358)",41.785998518,-87.750934289,"(41.785999, -87.750934)",Central,Southwest Side,8.554419897619326,0.0,34.2176795904773,0.0,0.0,900.0,1.0,1,2
2449415,2371,2013-02-25 13:00:00,2013-02-25 13:15:00,840.0,0.0,0,0,76.0,,19.65,3.0,0.0,3.5,26.15,Credit Card,Taxi Affiliation Services,41.980264315,-87.913624596,"(41.980264, -87.913625)",,,"(0, 0)",Far North Side,None,6113.2798534667245,0.0,26199.770800571678,0.0,0.0,839.9999999999999,0.9999999999999999,4,1
2457900,1219,2013-03-03 11:15:00,2013-03-03 11:15:00,,0.0,0,0,,,12.65,2.53,0.0,0.0,15.18,Credit Card,Chicago Elite Cab Corp.,,,"(0, 0)",,,"(0, 0)",None,None,0.0,,,,,,,3,7
2475480,1722,2013-07-14 02:00:00,2013-07-14 02:15:00,540.0,0.1,17031832600,17031070101,7.0,7.0,6.85,0.0,0.0,1.5,8.35,Cash,Blue Ribbon Taxi Association Inc.,41.914747305,-87.654007029,"(41.914747, -87.654007)",41.92926299,-87.63589095399998,"(41.929263, -87.635891)",North Side,North Side,1.3695342128654702,0.07301752600307113,9.1302280857698,0.6666666666666667,0.07301752600307113,540.0,1.0,0,7
2492939,772,2013-08-15 14:00:00,2013-08-15 14:00:00,360.0,0.34,0,0,28.0,28.0,9.25,0.0,0.0,1.5,10.75,Cash,,41.874005383000004,-87.66351755,"(41.874005, -87.663518)",41.874005383000004,-87.66351755,"(41.874005, -87.663518)",West Side,West Side,0.0,inf,0.0,3.4,inf,,,4,4
2498965,1713,2013-06-05 08:30:00,2013-06-05 08:30:00,540.0,2.5,17031281900,17031838200,28.0,28.0,8.85,0.0,0.0,0.0,8.85,Cash,Northwest Management LLC,41.879255084,-87.642648998,"(41.879255, -87.642649)",41.870415,-87.67508562100002,"(41.870415, -87.675086)",West Side,West Side,1.780924176274945,1.4037655467337773,11.872827841832967,16.666666666666668,1.4037655467337773,540.0,1.0,2,3
2543631,165,2013-06-11 23:15:00,2013-06-11 23:15:00,360.0,1.8,17031833000,17031839000,28.0,32.0,6.85,2.0,0.0,0.0,8.85,Credit Card,Dispatch Taxi Affiliation,41.88528132,-87.65723320000002,"(41.885281, -87.657233)",41.87101588,-87.631406525,"(41.871016, -87.631407)",West Side,Central,1.6564181142570615,1.0866821513886535,16.564181142570614,18.0,1.0866821513886535,360.0,1.0,7,2
2561413,2501,2013-11-28 10:30:00,2013-11-28 10:30:00,0.0,0.0,0,0,16.0,16.0,3.25,0.0,0.0,1.5,4.75,Cash,Dispatch Taxi Affiliation,41.953582125,-87.72345239,"(41.953582, -87.723452)",41.953582125,-87.72345239,"(41.953582, -87.723452)",Northwest Side,Northwest Side,0.0,,,,,,,3,4
2688292,3029,2013-09-29 00:30:00,2013-09-29 00:30:00,360.0,0.9,0,0,,,5.85,0.0,0.0,1.0,6.85,Cash,,,,"(0, 0)",,,"(0, 0)",None,None,0.0,inf,0.0,9.0,inf,,,7,7
2696067,2419,2013-06-08 02:45:00,2013-06-08 04:00:00,3960.0,0.0,17031071200,17031243500,7.0,24.0,0.0,0.0,0.0,0.0,0.0,Cash,Taxi Affiliation Services,41.921854911,-87.64621097700001,"(41.921855, -87.646211)",41.892658108,-87.652534484,"(41.892658, -87.652534)",North Side,West Side,2.041276051299934,0.0,1.855705501181758,0.0,0.0,3960.0000000000005,1.0000000000000002,0,6
2715405,2464,2013-06-21 09:15:00,2013-06-21 09:45:00,1740.0,1.1,17031081403,17031980000,8.0,76.0,36.45,0.0,0.0,2.0,38.45,Cash,Taxi Affiliation Services,41.890922026,-87.618868355,"(41.890922, -87.618868)",41.97907082,-87.90303966100002,"(41.979071, -87.90304)",Central,Far North Side,15.857782458530622,0.06936657145326522,32.80920508661508,2.2758620689655173,0.0693665714532652,1740.0,1.0,2,5
2728422,1051,2013-05-09 21:30:00,2013-05-09 21:45:00,960.0,0.0,17031281900,17031070300,28.0,7.0,13.85,4.15,0.0,0.0,18.0,Credit Card,Taxi Affiliation Services,41.879255084,-87.642648998,"(41.879255, -87.642649)",41.929046936999995,-87.65131087700001,"(41.929047, -87.651311)",West Side,North Side,3.4653716530272174,0.0,12.995143698852065,0.0,0.0,960.0,1.0,6,4
2734349,2455,2013-05-20 14:00:00,2013-05-20 14:15:00,600.0,1.4,17031081300,17031839100,8.0,32.0,7.45,0.0,0.0,0.0,7.45,Cash,,41.898331794,-87.620762865,"(41.898332, -87.620763)",41.880994471,-87.632746489,"(41.880994, -87.632746)",Central,Central,1.3467532935364088,1.0395370902147725,8.080519761218454,8.4,1.0395370902147725,599.9999999999999,0.9999999999999998,4,1
2819775,1053,2013-12-08 11:30:00,2013-12-08 11:30:00,180.0,0.6,17031280100,17031281900,28.0,28.0,4.45,0.0,0.0,0.0,4.45,Cash,,41.885300021999996,-87.642808466,"(41.8853, -87.642808)",41.879255084,-87.642648998,"(41.879255, -87.642649)",West Side,West Side,0.41728423238543755,1.4378688515740305,8.345684647708751,11.999999999999998,1.4378688515740303,180.0,1.0,3,7
2857615,2441,2013-12-04 09:15:00,2013-12-04 09:15:00,480.0,2.5,0,0,,,8.44,0.0,0.0,0.0,8.44,Cash,,,,"(0, 0)",,,"(0, 0)",None,None,0.0,inf,0.0,18.75,inf,,,2,3
2892794,2420,2013-08-25 03:15:00,2013-08-25 03:30:00,720.0,0.0,0,0,8.0,77.0,15.85,0.0,0.0,0.0,15.85,Cash,Blue Ribbon Taxi Association Inc.,41.899602111,-87.633308037,"(41.899602, -87.633308)",41.9867118,-87.663416405,"(41.986712, -87.663416)",Central,Far North Side,6.209009716406573,0.0,31.045048582032866,0.0,0.0,720.0,1.0,0,7
2926779,1967,2013-06-16 12:00:00,2013-06-16 12:15:00,540.0,0.1,17031081800,17031081402,8.0,8.0,7.05,0.0,0.0,1.0,8.05,Cash,Taxi Affiliation Services,41.89321636,-87.63784421,"(41.893216, -87.637844)",41.891971508000005,-87.612945414,"(41.891972, -87.612945)",Central,Central,1.2868478995822898,0.07770926154711831,8.578985997215266,0.6666666666666667,0.07770926154711831,540.0,1.0,3,7
2978024,510,2013-05-18 16:15:00,2013-05-18 16:15:00,420.0,0.0,17031280100,17031320400,28.0,32.0,6.65,0.0,0.0,1.0,7.65,Cash,Taxi Affiliation Services,41.885300021999996,-87.642808466,"(41.8853, -87.642808)",41.877406123,-87.62197165200001,"(41.877406, -87.621972)",West Side,Central,1.204863344083445,0.0,10.327400092143815,0.0,0.0,420.0,1.0,5,6
3017280,2618,2013-03-27 10:15:00,2013-03-27 10:30:00,480.0,0.0,17031833000,17031839100,28.0,32.0,6.45,0.0,0.0,0.0,6.45,Cash,Taxi Affiliation Services,41.88528132,-87.65723320000002,"(41.885281, -87.657233)",41.880994471,-87.632746489,"(41.880994, -87.632746)",West Side,Central,1.2971161440823094,0.0,9.72837108061732,0.0,0.0,480.0,1.0,3,3
3021135,216,2013-03-13 01:15:00,2013-03-13 01:45:00,1680.0,4.1,0,0,2.0,14.0,19.05,0.0,0.0,0.0,19.05,Cash,Dispatch Taxi Affiliation,42.001571027,-87.695012589,"(42.001571, -87.695013)",41.968069,-87.72155906299999,"(41.968069, -87.721559)",Far North Side,Far North Side,2.6860600026111054,1.5263992598878693,5.755842862738083,8.785714285714285,1.5263992598878693,1680.0,1.0,0,3
3030566,1858,2013-08-25 17:45:00,2013-08-25 18:00:00,1020.0,0.0,17031980100,17031841000,56.0,33.0,21.25,0.0,0.0,2.0,23.25,Cash,Blue Ribbon Taxi Association Inc.,41.785998518,-87.750934289,"(41.785999, -87.750934)",41.849246754,-87.624135298,"(41.849247, -87.624135)",Southwest Side,Central,7.868214369630466,0.0,27.770168363401645,0.0,0.0,1020.0,1.0,5,7
3066247,1429,2013-12-13 15:30:00,2013-12-13 15:45:00,420.0,0.9,17031081500,17031081403,8.0,8.0,6.05,0.0,0.0,0.0,6.05,Cash,,41.892507781,-87.626214906,"(41.892508, -87.626215)",41.890922026,-87.618868355,"(41.890922, -87.618868)",Central,Central,0.39436724686691527,2.2821367827833776,3.380290687430702,7.714285714285714,2.2821367827833776,420.0,1.0,4,5
3074826,290,2013-02-08 23:15:00,2013-02-08 23:30:00,780.0,0.0,0,0,22.0,7.0,9.05,0.0,0.0,2.5,11.55,Cash,Taxi Affiliation Services,41.92276062,-87.69915534299999,"(41.922761, -87.699155)",41.922686284,-87.649488729,"(41.922686, -87.649489)",North Side,North Side,2.5599555260632796,0.0,11.81517935106129,0.0,0.0,779.9999999999999,0.9999999999999999,7,5
3090218,412,2013-05-12 02:15:00,2013-05-12 02:30:00,960.0,0.0,17031081600,17031280100,8.0,28.0,11.25,2.45,0.0,1.0,14.7,Credit Card,Taxi Affiliation Services,41.892072635,-87.62887415700001,"(41.892073, -87.628874)",41.885300021999996,-87.642808466,"(41.8853, -87.642808)",Central,West Side,0.8572477511109977,0.0,3.2146790666662413,0.0,0.0,960.0,1.0,0,7
3097607,1294,2013-09-13 14:15:00,2013-09-13 14:15:00,180.0,0.7,17031081300,17031081000,8.0,8.0,4.85,0.0,0.0,0.0,4.85,Cash,Choice Taxi Association,41.898331794,-87.620762865,"(41.898332, -87.620763)",41.900265687,-87.63210922,"(41.900266, -87.632109)",Central,Central,0.600058170628413,1.1665535680764458,12.00116341256826,13.999999999999998,1.1665535680764458,180.0,1.0,4,5
3110267,2293,2013-03-11 00:15:00,2013-03-11 00:30:00,240.0,0.9,0,0,8.0,7.0,5.25,2.0,0.0,1.0,8.25,Credit Card,,41.899602111,-87.633308037,"(41.899602, -87.633308)",41.922686284,-87.649488729,"(41.922686, -87.649489)",Central,North Side,1.798351939651997,0.5004582140769182,26.975279094779953,13.5,0.5004582140769182,240.0,1.0,7,1
3117886,2967,2013-04-13 16:15:00,2013-04-13 16:15:00,0.0,0.0,0,0,24.0,24.0,3.25,0.0,0.0,2.0,5.25,Cash,,41.901206994,-87.676355989,"(41.901207, -87.676356)",41.901206994,-87.676355989,"(41.901207, -87.676356)",West Side,West Side,0.0,,,,,,,5,6
3120325,1088,2013-03-26 16:45:00,2013-03-26 16:45:00,540.0,1.4,17031081500,17031839100,8.0,32.0,7.25,0.0,0.0,0.0,7.25,Cash,Dispatch Taxi Affiliation,41.892507781,-87.626214906,"(41.892508, -87.626215)",41.880994471,-87.632746489,"(41.880994, -87.632746)",Central,Central,0.8630888907790754,1.6220808945139784,5.7539259385271695,9.333333333333334,1.6220808945139784,540.0,1.0,5,2
3146840,1406,2013-12-28 11:45:00,2013-12-28 12:00:00,360.0,1.1,0,0,,,5.85,0.0,0.0,0.0,5.85,Cash,,,,"(0, 0)",,,"(0, 0)",None,None,0.0,inf,0.0,11.0,inf,,,3,6
3153189,1658,2013-02-03 09:00:00,2013-02-03 09:15:00,600.0,0.0,0,0,8.0,28.0,8.85,0.0,0.0,1.0,9.85,Cash,Dispatch Taxi Affiliation,41.899602111,-87.633308037,"(41.899602, -87.633308)",41.874005383000004,-87.66351755,"(41.874005, -87.663518)",Central,West Side,2.3554769273517837,0.0,14.132861564110703,0.0,0.0,600.0,1.0,2,7
3166111,1420,2013-06-14 17:15:00,2013-06-14 18:00:00,2880.0,0.0,17031980100,17031081500,56.0,8.0,32.85,0.0,0.0,2.0,34.85,Cash,Taxi Affiliation Services,41.785998518,-87.750934289,"(41.785999, -87.750934)",41.892507781,-87.626214906,"(41.892508, -87.626215)",Southwest Side,Central,9.77070582373002,0.0,12.213382279662525,0.0,0.0,2880.0,1.0,5,5
3198304,1747,2013-08-22 03:30:00,2013-08-22 03:45:00,960.0,5.5,0,0,,,14.65,0.0,0.0,1.0,15.65,Cash,,,,"(0, 0)",,,"(0, 0)",None,None,0.0,inf,0.0,20.625,inf,,,0,4
3230433,2217,2013-06-01 18:45:00,2013-06-01 19:15:00,1680.0,13.3,17031980100,17031081201,56.0,8.0,30.05,0.0,0.0,3.0,33.05,Cash,,41.785998518,-87.750934289,"(41.785999, -87.750934)",41.899155613000005,-87.626210532,"(41.899156, -87.626211)",Southwest Side,Central,10.120325499492198,1.3141869795262364,21.686411784626138,28.5,1.3141869795262362,1680.0,1.0,5,6
3257948,2942,2013-01-13 16:30:00,2013-01-13 16:30:00,300.0,0.0,0,0,5.0,6.0,6.05,2.0,0.0,0.0,8.05,Credit Card,Choice Taxi Association,41.947791586,-87.683834942,"(41.947792, -87.683835)",41.944226601,-87.655998182,"(41.944227, -87.655998)",North Side,North Side,1.4552404908325192,0.0,17.462885889990233,0.0,0.0,299.99999999999994,0.9999999999999998,5,7
